Feature,Mean,Std,Min,Max,25%,50%,75%,Skewness,Kurtosis
Ch25_Mean,0.0029070251903751485,0.05507542532300769,-0.17400436789267804,0.1735167857096501,-0.03831764121966674,0.0011121880689244478,0.04100972247498294,0.08934829870327499,0.058647423404132315
Ch25_Std,1.4098994655490786,0.10809481666143649,1.2056840440807775,1.6259705637135973,1.3265094616705015,1.3845272094810266,1.5089118798229242,0.31931400105890756,-1.118209790122389
Ch25_Min,-4.176401261867913,0.5514272842023868,-6.21025311636707,-3.0342267634004174,-4.482381553347181,-4.129016520808687,-3.7797916717888795,-0.7731368678745368,0.9942259192566252
Ch25_Max,4.267116424234638,0.5208855989556522,3.1090132054969057,6.223105510065352,3.8977130272599867,4.22218896361235,4.601335542875441,0.6040496040222428,0.43913311107167585
Ch25_Skew,0.01963870895601841,0.1019558867756471,-0.23143210230713762,0.3423163588166102,-0.05113971210404759,0.025467754304982437,0.08395052357252515,0.03857860223918835,-0.15998524479194698
Ch25_Kurt,-0.06335102684317924,0.23162127587986223,-0.6179554150320934,1.509459725454625,-0.22078138887117582,-0.0891320230676389,0.06529311095876789,1.4523949108814667,6.8836143424207865
Ch26_Mean,-0.0004889097740917118,0.05819744282648867,-0.14213362833312276,0.1635134508210553,-0.04337022138931487,-0.003948887641531208,0.04659847718761753,0.004927992276097782,-0.5637948936442809
Ch26_Std,1.4577069524629775,0.11193459752564242,1.2382585205757906,1.7184849467745165,1.369452798848881,1.428617464800718,1.5634156980570515,0.3589405519100042,-1.121719753038822
Ch26_Min,-4.430994335592,0.5687823343486275,-6.6881799977490894,-3.199870380128292,-4.756587511840411,-4.39655766071802,-4.007644448247482,-0.6063837187885482,0.7716315614045506
Ch26_Max,4.416158607013348,0.6630575215461751,3.120019210550776,7.775822046273394,3.932393082841041,4.301669576072964,4.775388995146192,1.0887873431511597,2.297661620809045
Ch26_Skew,0.00019162443976483066,0.10961875932975204,-0.2835146072402445,0.39419109983851586,-0.07816755356255299,-0.0020614761987829988,0.06022859393888546,0.4228567340547229,0.5108648004681124
Ch26_Kurt,-0.040184232811352825,0.2142430106217075,-0.5141917896841322,1.080708039921638,-0.19070217294385083,-0.07050983854033221,0.09752779294159164,0.8923428966035324,2.229404639252178
Ch27_Mean,-0.006942926020592304,0.055499598721727675,-0.15075804437783585,0.13485770209063952,-0.04644804518043572,-0.007943335540454805,0.02669538742634004,0.09591109480777761,-0.18150883608955715
Ch27_Std,1.5005130781804077,0.10405490016862545,1.2969810127069237,1.7284924534600674,1.4110068852811692,1.4830764132535483,1.595447238586116,0.2562635304593744,-1.0748364043390588
Ch27_Min,-4.54759323749154,0.608832564068215,-7.180684868316543,-3.2955489231855175,-4.917684432117513,-4.460665967095384,-4.098098368011463,-0.7557541757945602,0.8797970894563201
Ch27_Max,4.526745679419365,0.610776236210364,3.4522697743964246,6.828915052178571,4.11050808475579,4.465440305196404,4.8465323817414525,0.8435167649996179,0.9414983308745613
Ch27_Skew,-0.004823512065391199,0.10190683983837365,-0.24915918609855323,0.3009639944016137,-0.07135094267366247,-0.0006434128191242445,0.058055031400292556,0.04208545465570324,-0.0641116417443719
Ch27_Kurt,-0.05039992954165144,0.2149513518465857,-0.5677863817076392,0.9140302360436445,-0.1855035821939074,-0.07039795374550972,0.061700728588945264,0.703213360418691,1.592637961327279
Ch28_Mean,-0.005323478780109734,0.06469146130468456,-0.18327674663453367,0.2084732891233809,-0.0521907432896925,-0.00905774075478193,0.034650106613294956,0.4656327746289609,0.5150787985729579
Ch28_Std,1.5406500048608818,0.10314162141133053,1.316724042595099,1.7812095339939888,1.4575276342999555,1.5261327563731535,1.6233348065235087,0.1894502630747781,-0.8693332305237953
Ch28_Min,-4.719153395279274,0.6109353893609965,-7.010000114300194,-3.667615675647933,-5.128612152112442,-4.5960362679743865,-4.249583358201632,-0.8369480186537956,0.7280211851740139
Ch28_Max,4.721176147826494,0.6040640744062854,3.479892712913209,7.916501941032076,4.317759815977647,4.640172843797362,5.066806030225048,1.1608709427888926,2.817359728056335
Ch28_Skew,0.007342247758336737,0.10338958663116163,-0.2309667843171023,0.319777548432253,-0.06295476172490017,0.012480772629509107,0.08060432099530368,-0.051431512269880346,-0.3394969809679238
Ch28_Kurt,-0.009108594403540674,0.23101586465344412,-0.5192325597051335,1.0338609665131946,-0.1614330115252216,-0.04072659929626132,0.14259928383413722,0.5640175110760473,0.8778143368341604
Ch29_Mean,0.004007532056051272,0.061143759989091266,-0.16763055485379147,0.17307502666791263,-0.04063236264548808,0.002648194266959185,0.04333243350183946,0.006069488378279407,-0.03663421074397055
Ch29_Std,1.588053505309694,0.09975829537323826,1.3751617302681942,1.8422888748483284,1.512678763295012,1.576376891925363,1.6692399939989402,0.23829505028941886,-0.733229060739526
Ch29_Min,-4.857246450388239,0.641284050126354,-7.352041221228701,-3.407879180435709,-5.208639119628599,-4.814298025523388,-4.464140891846947,-0.7568551486995998,1.1538556271625335
Ch29_Max,4.840897971407371,0.6175084896961271,3.4828200680554344,6.733687500573463,4.381154567368661,4.766115369987457,5.214717274262631,0.5353858034365242,0.02996598434658182
Ch29_Skew,-0.001276574508262885,0.10958499524476419,-0.32245213027544906,0.3076498686088423,-0.07299608200147313,0.0035217153981786046,0.07291034252118864,-0.07301705430156465,-0.08862047131508666
Ch29_Kurt,-0.018952665715019787,0.2247657314855043,-0.5229851192787396,0.7788803769335635,-0.1862259953369324,-0.04231332471492788,0.1319906475690007,0.49399004982859773,0.05255650275109813
Ch30_Mean,0.0023634406666495863,0.06438408145385653,-0.19237687018167612,0.17932019535373145,-0.03959872543163017,0.0003236070822606931,0.04115115788069998,0.13361313241621067,0.2744785667473164
Ch30_Std,1.634721476568671,0.10174832748296997,1.4156518911851999,1.8555522705727467,1.557359443877514,1.6198537596892901,1.7252559116186208,0.14697086608862484,-0.8654534273773575
Ch30_Min,-4.84860730129717,0.5239129806195624,-7.081377550812964,-3.648074975624323,-5.20193040854719,-4.807256364206173,-4.464073168781429,-0.6188841368062789,0.41908643386938893
Ch30_Max,4.921322568085092,0.6121338079453847,3.6780214521216124,7.22595514042789,4.501687418188462,4.85406722487393,5.233536387862205,0.7845176194530707,0.8392327999595124
Ch30_Skew,0.010407549744561167,0.09802239088203094,-0.28034651338044986,0.31285680674111943,-0.05360829574910228,0.014263271891049995,0.07364439109825877,0.0847717161491348,0.2450190752136363
Ch30_Kurt,-0.07339601969729113,0.2017803973498217,-0.5650180723759255,0.631284285633182,-0.2253983876725003,-0.065126570033887,0.04292766566107409,0.28798630807338377,-0.031537002588973184
Ch31_Mean,0.0016879292290958034,0.06898567183099423,-0.17804193778567975,0.22211593631014465,-0.04355486192727068,0.0029670674427714483,0.04686425267575977,0.09682664247536216,0.19563638796375038
Ch31_Std,1.6771433996537832,0.10204875557069744,1.4726374528948218,1.9133983736943927,1.5979742568694126,1.6572750436700563,1.7605162335883304,0.2912765535791916,-0.8884105202708157
Ch31_Min,-5.095154165629884,0.7347128062201431,-7.95428754738974,-3.7551500449844926,-5.472813979815448,-4.983289149696536,-4.587821356117047,-1.0443224146483663,1.4313435084342059
Ch31_Max,5.063311218736195,0.5987411593646635,3.895825407530639,7.2620945076491825,4.677101668649001,5.004700148816918,5.399178244046789,0.6560637813045648,0.6887121648919612
Ch31_Skew,-0.0008289889911525778,0.10450133039035471,-0.34836251753582703,0.28598957939483566,-0.06569135122206528,-0.0005357713180033428,0.05892801157001383,0.00914265086526875,0.7319518420064739
Ch31_Kurt,-0.04572384299839362,0.2120042903370374,-0.572330934274782,0.6509618227906753,-0.20349370645581455,-0.07197161871327706,0.07047594012598368,0.47024791542680394,0.07119310210026875
emotion_label,0.95,0.8061146249327487,0.0,2.0,0.0,1.0,2.0,0.09117556748976804,-1.4502765313576127
